,Unnamed: 0.1,Unnamed: 0,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,Label
10940,10940,10940,-435.31616,56.997086,-16.282639,48.428467,-32.93137,28.263931,-32.744972,23.510183,-17.61581,3.169986,1.0428947,-5.4713707,8.247214,Control
10941,10941,10941,-376.01703,83.71619,-17.540302,25.196758,-19.211296,25.408546,-25.949444,9.535693,-21.235731,1.3312914,2.21619,-6.076149,7.5463214,Control
10942,10942,10942,-407.2398,52.909508,-20.098726,44.46828,-17.769197,26.111015,-24.7718,19.364063,-13.106537,1.8049638,-2.5383873,-8.2566395,6.180417,Control
10943,10943,10943,-530.5995,78.21881,-52.222534,88.22751,-74.805786,75.23421,-55.223854,48.377117,-24.139921,16.177347,-4.35897,-4.2483797,15.660044,Control
10944,10944,10944,-432.99777,58.554165,-11.422908,48.472786,-21.142826,36.517796,-26.766775,18.805346,-17.462729,2.420799,-2.8590555,-8.82961,4.360353,Control
10945,10945,10945,-427.87778,57.303425,-18.63699,44.528145,-28.663048,23.949368,-28.364052,23.208597,-14.801624,4.831632,0.14191937,-3.687817,11.009414,Control
10946,10946,10946,-429.21274,55.20893,6.5316644,32.78719,-25.229767,21.449028,-21.47937,21.062723,-13.362104,-2.1696708,1.4692659,-0.6197578,7.8629856,Control
10947,10947,10947,-418.54645,42.245907,-18.983465,39.613228,-16.703629,15.377604,-28.088049,15.532314,-12.364923,2.4479702,-2.176737,-5.094856,9.413214,Control
10948,10948,10948,-430.3017,46.207413,-13.538339,44.881477,-18.749622,27.882652,-24.793613,17.593605,-15.376374,2.4543464,-3.6045537,-7.469607,8.698686,Control
10949,10949,10949,-431.58295,49.469406,-13.626066,35.251163,-25.596518,27.691946,-21.031137,23.712109,-14.079754,2.6174579,3.4389806,-3.6039424,7.4326587,Control
10950,10950,10950,-391.8655,55.62154,-22.09964,39.09417,-18.215723,19.335571,-23.134356,17.117977,-15.609941,5.3613997,4.758406,-5.301579,7.3308144,Control
10951,10951,10951,-348.09628,87.58024,-17.051435,38.20072,-11.491399,12.781409,-23.693293,11.62239,-26.883684,-8.183946,-2.0467427,-8.044385,5.6514516,Control
10952,10952,10952,-428.1105,31.04119,-26.991644,40.071358,-21.435728,31.936394,-28.476254,10.342661,-13.086971,6.843767,1.5550807,-4.095324,8.822215,Control
10953,10953,10953,-424.5352,51.98612,-9.795322,58.462452,-13.786654,30.596514,-23.879848,24.461514,-11.912771,3.2423174,-2.2991383,-6.1042247,7.4427047,Control
10954,10954,10954,-441.21548,47.402348,-10.484406,39.13208,-21.965914,34.366646,-25.805965,12.787705,-18.091427,4.7622194,0.46668753,-5.901918,7.50569,Control
10955,10955,10955,-323.52325,81.20836,-32.167225,32.943264,-8.037184,11.355311,-20.662947,6.9494214,-22.90746,-3.7061179,-1.2609217,-6.594233,6.0777993,Control
10956,10956,10956,-424.03534,53.067047,-7.0112185,37.12628,-12.357468,32.95862,-24.688221,11.812097,-17.412073,1.6681993,1.3515717,-4.1523323,6.688858,Control
10957,10957,10957,-364.01187,68.362335,-30.719763,34.613068,-12.134788,10.582022,-25.586494,11.575341,-19.036797,-0.17039679,-0.83844525,-8.035676,4.1070347,Control
10958,10958,10958,-441.99414,36.697983,3.3425581,43.825466,-9.948545,27.053497,-19.247911,21.241678,-10.8007345,-0.4285623,-2.5237885,-7.6585116,5.7909055,Control
10959,10959,10959,-444.32898,44.74646,-11.7795515,27.853678,-30.695032,29.919243,-21.826681,22.093966,-13.729512,3.7402186,5.5944033,-0.82561606,6.8620152,Control
10960,10960,10960,-424.56964,69.29521,-28.693336,54.856735,-23.413565,35.20253,-31.15123,26.51612,-21.077532,6.8594995,3.0501235,-7.57132,7.1556916,Control
10961,10961,10961,-401.9771,69.960594,-27.910706,85.81884,-20.010773,14.405546,-35.028446,27.338877,-32.971092,-11.454301,-6.509685,-9.4028015,3.2068899,Control
10962,10962,10962,-409.73898,49.67502,-7.1638985,37.51026,-18.561924,23.734894,-20.548515,16.441174,-12.425523,-0.7706575,-2.216715,-5.679102,7.6776743,Control
10963,10963,10963,-400.8117,57.161148,-2.4393802,41.243324,-7.4148808,15.947119,-24.525686,13.351357,-15.237055,0.6333603,-1.3702683,-8.907689,5.3821115,Control
10964,10964,10964,-433.73364,45.422367,-15.218075,50.771362,-23.141327,30.843693,-31.915651,18.77578,-14.014635,2.4973593,-2.6477523,-8.04954,6.6807117,Control
10965,10965,10965,-357.7303,78.29187,-33.830433,49.227253,-12.0411415,21.303898,-28.305393,7.039505,-31.318884,-2.9562738,1.1769743,-8.389404,4.4566083,Control
10966,10966,10966,-377.11972,68.89698,-24.516665,35.901398,-17.187841,24.323633,-22.01314,9.967219,-21.276974,2.3875072,1.0797852,-6.7803106,5.655885,Control
10967,10967,10967,-394.72003,58.33536,1.2901417,18.685959,-10.308214,25.253649,-16.289145,0.91372806,-22.658878,1.3502878,4.8044724,-6.8281207,3.0538363,Control
10968,10968,10968,-444.663,30.991583,-7.894324,48.444828,-18.224438,24.803745,-17.119905,20.532608,-16.962654,-0.659272,-2.1162465,-4.401771,7.487617,Control
10969,10969,10969,-425.80182,40.20181,-9.117663,42.799835,-17.206158,23.260704,-24.547148,15.244704,-17.231937,1.7545682,0.8584667,-6.280048,8.082845,Control
10970,10970,10970,-337.61508,87.370895,-29.103947,56.35452,-0.8948721,17.520111,-25.934649,9.789448,-25.46469,-2.434217,-4.191201,-13.694045,2.71756,Control
10971,10971,10971,-409.85876,40.78918,-38.09863,45.055355,-15.287525,24.474226,-29.440756,14.705322,-14.715364,1.9575354,0.16120304,-4.266468,7.064464,Control
10972,10972,10972,-425.90308,38.277325,-18.464476,42.17167,-15.265235,24.645601,-25.482431,16.431002,-11.582469,-0.6689492,-1.7087286,-2.7207851,8.141059,Control
10973,10973,10973,-411.07523,47.86389,-20.596472,36.212868,-32.312656,24.65227,-22.607403,15.739236,-13.783167,5.90273,-0.2499559,-6.6050344,8.019823,Control
10974,10974,10974,-430.76352,36.79917,-24.939266,37.875103,-17.879759,27.0525,-26.829264,17.015974,-11.94146,4.516854,1.9562777,-3.5220861,7.4799705,Control
10975,10975,10975,-369.7224,76.48018,-16.548752,40.397415,-26.68369,7.086236,-25.813627,15.703301,-23.19274,-1.2168576,3.0196583,-6.083532,6.7652397,Control
10976,10976,10976,-429.7671,41.729942,-2.335603,35.503204,-14.529604,26.4297,-19.912645,16.651522,-11.964626,-1.0551472,-4.013866,-7.481507,4.9536357,Control
10977,10977,10977,-407.38214,29.992384,-23.766579,46.140503,-13.65114,16.710072,-20.505117,15.63537,-14.51789,0.22796392,-3.1135502,-5.126432,8.675903,Control
10978,10978,10978,-443.59195,49.771225,-9.249841,44.06427,-23.949501,33.42009,-27.347076,17.405903,-17.023567,2.8354197,-2.4581797,-5.4747367,8.247344,Control
10979,10979,10979,-430.19406,56.253826,-19.807777,50.964355,-24.949718,29.634102,-26.620113,23.776049,-17.53835,1.4979504,-2.228897,-5.1013584,8.990256,Control
10980,10980,10980,-429.83237,42.877617,-13.166005,44.85001,-18.94753,24.420689,-25.974003,18.321518,-14.662639,3.717122,0.5913339,-5.6856394,8.362971,Control
10981,10981,10981,-409.74716,57.75118,-12.630632,30.176804,-27.175903,20.991959,-20.875187,13.535584,-20.112099,3.6432927,9.172722,-2.269818,4.9541483,Control
10982,10982,10982,-530.9751,77.79883,-51.14896,91.569275,-71.90503,75.90495,-55.01028,47.869442,-24.631441,16.093653,-4.3923893,-4.6234818,14.939643,Control
10983,10983,10983,-435.29138,41.629505,0.41924867,38.29746,-17.57989,26.902555,-22.386683,16.091196,-11.669253,-1.6545087,-3.9583468,-7.2707934,5.479641,Control
10984,10984,10984,-366.96252,79.4305,-24.249197,53.151382,-14.929516,12.27515,-28.048353,17.606781,-23.458714,-1.5443127,-2.7374794,-11.26211,6.304924,Control
10985,10985,10985,-403.19675,67.74691,-26.909445,32.957024,-18.061018,35.284424,-27.039751,17.559471,-8.8878975,8.410818,0.54479426,-0.61963016,12.611149,Control
10986,10986,10986,-417.695,43.870934,-12.994221,22.530819,-23.742748,19.575533,-17.979912,17.988281,-14.4834,1.5290217,6.1247993,-3.4045172,5.2403846,Control
10987,10987,10987,-365.69943,72.62679,-25.581717,40.383736,-12.87391,15.939716,-24.77366,14.009787,-22.441673,-0.67012596,1.0699633,-9.003255,2.587559,Control
10988,10988,10988,-403.10782,66.96528,-17.050346,52.35048,-20.44136,28.594269,-28.48925,16.96927,-21.045513,0.65571404,0.41666353,-6.382769,6.2320695,Control
10989,10989,10989,-433.18854,58.740868,-45.194843,38.68134,-34.588303,38.537796,-31.04863,23.219328,-17.181973,9.273577,1.943516,-5.275387,6.9133267,Control
10990,10990,10990,-406.46936,58.32612,-3.2203245,32.860622,-18.282213,17.927334,-24.104818,14.676747,-13.3269615,-0.6243046,-2.052331,-8.114766,2.8009334,Control
10991,10991,10991,-424.52924,49.35366,-2.6410725,33.16692,-18.46956,26.613363,-20.856607,14.688463,-11.5072565,3.3734531,-0.17274356,-6.685735,5.8776975,Control
10992,10992,10992,-421.48535,45.837837,-27.890583,38.969566,-23.497713,28.4312,-22.782347,23.66003,-12.06881,1.0756966,1.330361,-1.9143348,7.478706,Control
10993,10993,10993,-396.3354,45.363953,-24.981846,30.810696,-15.102066,18.59247,-22.928104,12.611799,-11.5623865,0.21882604,-1.1452206,-5.307006,9.482515,Control
10994,10994,10994,-377.43042,71.765656,-10.204389,37.098167,-19.595037,10.232745,-20.005936,15.790619,-21.37118,-0.62425554,2.0367804,-7.8800607,10.748312,Control
10995,10995,10995,-432.5936,43.31866,-17.12525,52.675507,-18.270144,24.738186,-25.262033,20.38323,-16.180687,-1.118728,-1.8838359,-0.7929414,8.797058,Control
10996,10996,10996,-416.08362,70.99441,11.588078,43.741615,-28.099417,17.360506,-21.145998,27.66733,-15.477696,-2.449778,3.0497694,-3.3878906,6.852007,Control
10997,10997,10997,-393.6146,72.65717,-13.664478,38.8284,-24.82802,23.087889,-24.909048,17.936136,-18.324493,-1.5120691,-1.0619006,-5.0365043,6.5155287,Control
10998,10998,10998,-415.0103,50.798004,-12.738181,32.700485,-14.908384,26.609417,-25.018627,9.652843,-15.302383,5.2156024,1.4396355,-7.0237417,7.275122,Control
10999,10999,10999,-405.29996,43.670475,-24.394033,35.75382,-21.26274,24.34713,-21.13482,12.584301,-12.361598,6.939146,3.2156255,-4.810171,6.6154065,Control
11000,11000,11000,-433.40115,51.518223,-6.0042777,37.548355,-27.630869,29.64839,-18.618675,18.208078,-18.81124,1.8103657,1.000171,-4.761929,9.02758,Control
11001,11001,11001,-427.7086,50.70465,7.419451,25.929783,-23.940878,24.166779,-19.396696,12.282936,-15.502987,3.0014167,3.7861557,-6.4890094,4.70944,Control
11002,11002,11002,-413.2308,66.13382,-14.5413,36.61602,-14.96954,30.995596,-30.403578,14.257785,-16.150234,6.1801734,3.264871,-5.2899137,10.509046,Control
11003,11003,11003,-350.52563,81.87058,-31.350706,45.534157,-10.750704,19.323969,-21.748016,11.476865,-31.383736,-3.8563242,0.34190452,-9.545721,7.194996,Control
11004,11004,11004,-431.6391,46.400234,-7.4753356,38.050034,-19.456161,24.87729,-21.929049,18.366575,-16.456955,1.5724102,0.045357905,-6.1630635,7.550639,Control
11005,11005,11005,-452.6948,27.053465,-2.482778,36.96198,-15.541384,28.839478,-19.38605,17.225582,-12.096907,0.23483984,-1.3171196,-3.1187494,8.8588505,Control
11006,11006,11006,-429.54486,55.87464,-17.3349,35.62457,-18.65053,34.97683,-30.62691,11.064068,-17.568825,8.180262,5.021098,-3.6824553,8.271573,Control
11007,11007,11007,-449.53812,33.596775,-3.6096523,32.584763,-19.312548,32.80666,-18.368803,16.677328,-15.098378,-0.47461012,-2.63769,-5.341211,7.715944,Control
11008,11008,11008,-411.06027,44.51273,-17.707201,45.27624,-16.013836,17.288013,-21.161364,14.781128,-17.86526,1.1805214,-0.9888569,-5.3370156,8.24528,Control
11009,11009,11009,-427.09995,42.997303,-15.645284,27.158537,-13.411541,28.92286,-26.15052,9.0442505,-15.433888,4.8994493,3.6868718,-2.9945462,10.459603,Control
11010,11010,11010,-416.2749,57.40593,-37.886086,29.34042,-29.422642,32.928635,-28.810394,19.465397,-12.059132,4.931916,-0.8744443,-5.8532133,6.5495114,Control
11011,11011,11011,-408.80292,31.475435,-16.549185,38.356823,-11.612533,19.90369,-21.6806,15.063082,-7.936104,0.9024937,0.5810808,-3.6605344,6.1463065,Control
11012,11012,11012,-411.50858,65.94426,-0.14805594,37.550484,-27.705837,13.966776,-24.559132,17.500504,-19.501934,0.675564,4.2136116,-2.4641364,9.448396,Control
11013,11013,11013,-370.71384,82.90593,-18.549446,45.66692,-9.507803,20.413734,-30.195217,11.162776,-23.129774,0.3548846,-0.36571586,-10.015436,4.376738,Control
11014,11014,11014,-357.19327,79.370415,-25.323431,41.522694,-17.900822,19.825983,-24.75094,11.213597,-22.27037,-1.9906762,-0.0042775082,-8.258583,3.566788,Control
11015,11015,11015,-453.68655,46.002903,-12.303357,47.73541,-25.732273,34.13362,-28.231617,23.548222,-14.257194,3.250725,-0.9618026,-5.1069226,7.746468,Control
11016,11016,11016,-370.54346,76.66753,-20.096466,42.001682,-11.883259,16.767927,-25.885338,9.90408,-25.598576,-1.658838,1.1285092,-9.457537,3.8380442,Control
11017,11017,11017,-442.14774,79.356224,-27.27093,58.98109,-37.995857,39.87254,-43.184177,26.127441,-20.43852,5.8569183,-4.335481,-10.89239,2.9111888,Control
11018,11018,11018,-436.9886,36.88792,-11.472474,54.62055,-16.747295,28.090271,-23.510462,18.780823,-15.265686,1.5581084,-2.738821,-6.949692,5.921559,Control
11019,11019,11019,-434.33783,60.812057,2.4055586,39.94418,-30.14278,25.387205,-27.689468,17.157963,-19.028368,1.2744229,1.558483,-3.1655715,9.005311,Control
11020,11020,11020,-423.50204,50.183407,-24.96878,35.07508,-15.173438,34.251995,-27.764936,13.404417,-15.840657,6.7569714,4.0210037,-3.0594957,9.650031,Control
11021,11021,11021,-440.33633,29.012648,-5.796441,31.10527,-20.703316,27.855911,-19.545864,11.282016,-13.886887,4.547179,4.330976,-3.1881928,6.3027544,Control
11022,11022,11022,-432.41742,38.66974,-15.159703,39.584072,-22.307995,27.19315,-22.866234,17.987654,-13.893511,3.0696993,1.7137053,-3.213548,8.832439,Control
11023,11023,11023,-397.7101,62.929855,-23.005043,34.79951,-18.757643,28.839127,-23.311827,12.685198,-22.282627,0.6290545,4.0243626,-4.7079,6.9839873,Control
11024,11024,11024,-445.7685,42.531555,4.7573714,40.248386,-16.749584,30.672018,-21.971207,19.301363,-11.179934,0.83754665,-1.9388964,-5.706595,6.257469,Control
11025,11025,11025,-403.42563,76.33328,-26.978136,24.676582,-24.820969,36.6331,-29.631706,10.07409,-24.113998,5.223488,5.882483,-1.7109646,8.898778,Control
11026,11026,11026,-364.9785,85.83971,-28.746023,49.641804,-13.605823,15.662019,-26.10309,21.157192,-28.44079,-2.3156471,4.7447057,-7.6916976,5.3996058,Control
11027,11027,11027,-452.20425,41.97663,-10.628525,43.28968,-22.83336,31.122292,-28.440348,20.183714,-13.806868,3.547425,-0.8995894,-4.057078,9.552975,Control
11028,11028,11028,-364.23575,76.83062,-12.2152815,23.234938,-17.33384,17.015911,-21.694813,7.877543,-19.138218,-0.21719572,1.521051,-5.2380524,8.166162,Control
11029,11029,11029,-440.43546,44.595367,-1.7136241,37.382504,-13.513658,38.694935,-19.105568,19.139574,-10.233238,3.0461764,0.45812392,-2.4884095,7.3974442,Control
11030,11030,11030,-450.80032,53.010536,-2.6415694,43.556744,-30.786606,29.627558,-26.845419,23.921476,-14.700906,2.6890228,1.4249183,-2.3630645,6.8082166,Control
11031,11031,11031,-454.2887,39.491814,-17.565338,56.67794,-24.868462,33.562798,-27.252998,22.389402,-16.029047,4.1170964,-2.829982,-5.948812,9.689763,Control
11032,11032,11032,-456.65198,36.992073,-7.4515586,54.46567,-22.386684,30.96304,-24.797136,22.289963,-14.515176,2.5990393,-4.2189364,-6.4564395,8.525709,Control
11033,11033,11033,-432.21396,53.089947,0.37975338,33.569542,-28.417439,20.617552,-24.624916,16.035831,-17.50035,2.4601681,2.8382914,-3.9690008,9.945414,Control
11034,11034,11034,-400.48236,52.889256,-23.100166,25.164875,-23.43549,22.994102,-16.079556,18.55345,-14.668058,1.3631147,4.2618036,-1.0287948,6.555891,Control
11035,11035,11035,-413.73926,58.00762,-12.3783245,35.86803,-18.254696,23.05306,-24.973228,19.513926,-12.597439,2.7433538,0.8887763,-6.7196875,7.267578,Control
11036,11036,11036,-324.97314,92.070724,-8.213911,28.576181,-15.314365,4.826643,-20.148006,8.743985,-21.098305,-3.9847195,0.45182934,-8.402169,4.530236,Control
11037,11037,11037,-355.55542,92.4711,-26.203535,37.557026,-9.915474,20.450579,-34.196297,8.320244,-25.579744,-1.7173711,1.2066247,-8.330736,4.6964927,Control
11038,11038,11038,-411.3823,64.500275,-25.174318,37.628693,-22.297792,26.261658,-28.781797,18.007437,-19.408728,4.457403,2.6749246,-5.8337507,7.7659693,Control
11039,11039,11039,-425.8856,31.521404,-10.343058,37.460854,-16.484215,21.34931,-23.087336,10.9253645,-12.209313,3.3731637,-0.3061435,-4.64564,8.4788065,Control
11040,11040,11040,-378.4253,76.47073,-27.471075,38.757057,-15.419325,23.518244,-29.895597,10.155854,-24.200405,0.56227136,3.6234512,-6.7170453,3.8056,Control
11041,11041,11041,-438.7411,34.417473,2.8068814,24.359285,-25.40206,19.310297,-20.108097,12.975455,-12.01593,0.73056364,0.31124285,-3.1092246,8.337817,Control
11042,11042,11042,-353.33066,95.33884,-22.345644,41.000435,-17.709433,15.381312,-26.333294,12.310329,-27.996178,-0.78813154,-1.0837247,-11.148124,7.796521,Control
11043,11043,11043,-404.44794,56.28815,-17.7946,26.934866,-23.364109,26.418762,-17.551643,18.604156,-14.004857,0.31689328,0.72169507,-3.8383086,6.6162243,Control
11044,11044,11044,-408.7855,57.578007,0.5912538,21.301886,-24.35411,18.557583,-18.681517,11.775539,-16.922832,0.36622986,3.283044,-2.7652576,8.005321,Control
11045,11045,11045,-344.13647,86.83744,-28.724665,36.77116,-7.7629414,20.109259,-27.581861,4.6850734,-26.686169,-2.764237,-0.2971189,-9.577007,4.838827,Control
11046,11046,11046,-400.33337,39.37392,-19.48777,33.476757,-14.213509,36.411945,-17.628096,8.159514,-12.444509,2.1514258,-2.3564363,-8.1881485,4.919539,Control
11047,11047,11047,-354.28287,79.20487,-17.017908,33.632526,-16.082212,18.35568,-19.847307,8.049803,-25.00894,-4.237485,-1.6360629,-7.9376907,6.251204,Control
11048,11048,11048,-316.82553,66.07847,-36.007645,29.497313,-4.260864,14.025406,-20.798038,3.4217029,-18.594515,-4.001184,-3.9397035,-7.56638,4.125966,Control
11049,11049,11049,-427.67084,40.114956,-29.165796,55.410995,-26.371773,33.14909,-25.844618,19.953127,-16.765106,4.445826,-1.6968827,-6.872346,8.679898,Control
11050,11050,11050,-408.16528,54.259106,-5.8625307,14.984229,-24.14129,23.019999,-14.568977,11.182387,-17.941704,1.3415581,4.7001643,-3.3597724,5.794978,Control
11051,11051,11051,-416.0503,60.504265,-28.540655,38.660618,-23.910267,31.025797,-32.170677,18.867506,-14.963016,5.8771963,-0.40832177,-4.7623353,9.69493,Control
11052,11052,11052,-400.61337,57.537693,-7.7692003,26.307821,-18.812307,24.112907,-21.047346,5.743041,-20.239344,4.3815355,4.483212,-6.442647,6.2996545,Control
11053,11053,11053,-428.4859,59.921356,1.6906005,37.602478,-26.31168,22.01832,-24.55104,22.003,-15.740234,0.9282886,3.9921286,-2.7537534,6.213358,Control
11054,11054,11054,-406.51892,49.909138,-29.256895,27.102129,-30.49949,19.8925,-18.499743,21.064232,-12.828191,1.1014941,0.44699636,-2.6584053,7.5758047,Control
11055,11055,11055,-374.04184,77.96114,-23.859386,44.36597,-16.924932,23.603865,-25.827358,12.030422,-27.85899,-4.779703,-2.7500086,-10.91483,3.108805,Control
11056,11056,11056,-423.6661,34.704063,0.90554756,40.95378,-11.900597,32.47244,-14.776004,12.3944845,-11.886159,-0.42450956,-5.852383,-6.5974526,6.3396096,Control
11057,11057,11057,-366.1188,75.53853,-8.275196,24.676355,-15.975082,14.780098,-19.893877,9.804192,-20.255135,-2.6318874,2.5472069,-4.934916,5.2928634,Control
11058,11058,11058,-442.29172,44.290314,-13.134725,58.31058,-22.778656,29.48121,-26.733425,21.362888,-16.342611,1.887589,-5.1806006,-8.407148,6.8028717,Control
11059,11059,11059,-374.23035,71.08088,-18.353226,37.80302,-22.382717,18.734756,-19.950102,15.093497,-19.808064,-0.3226622,-2.1521943,-9.102611,6.5882893,Control
11060,11060,11060,-403.89713,54.64395,-19.657892,39.764,-11.108034,21.681509,-24.781063,15.279122,-20.296537,-0.592335,0.4549507,-8.696046,5.436915,Control
11061,11061,11061,-436.9683,45.56179,-8.748351,39.343315,-35.491646,27.455172,-23.165361,19.378044,-13.6870775,5.3182383,2.5188816,-3.3400831,9.55236,Control
11062,11062,11062,-316.33527,74.98625,-32.27949,30.40482,-20.28784,15.157756,-19.774763,4.3730884,-24.636246,-3.7578044,-0.97811586,-10.343884,6.1491547,Control
11063,11063,11063,-430.3975,62.976055,-18.445002,52.06868,-24.331081,27.906937,-31.243723,25.30937,-18.006498,3.2384636,-0.9975251,-7.0279565,8.090383,Control
11064,11064,11064,-452.5529,33.05319,-14.275389,47.576214,-22.509346,31.205196,-27.801348,18.780445,-11.984521,2.9722154,0.15461648,-2.4586415,8.727824,Control
11065,11065,11065,-432.0192,52.58245,-30.640024,54.659378,-28.420448,35.0996,-31.489246,23.13271,-17.227451,5.6776237,1.3906788,-3.6176863,10.880341,Control
11066,11066,11066,-420.71713,46.285038,-14.960456,54.53404,-19.025885,28.24282,-24.343588,18.62788,-17.368248,0.29803026,-3.7192597,-8.48347,5.837113,Control
11067,11067,11067,-325.50613,91.20632,-32.03079,39.116062,-6.2977786,9.991869,-27.30073,9.384946,-24.683535,-4.4099817,-2.7340252,-11.647583,5.0922494,Control
11068,11068,11068,-422.51367,59.800697,-18.704239,36.31391,-13.792543,38.411884,-29.304312,8.802796,-22.02082,4.532282,3.3766322,-7.2176685,6.0759506,Control
11069,11069,11069,-436.05847,45.60391,-20.522955,36.06756,-23.67541,34.14728,-29.067131,13.815535,-16.750263,4.363974,1.6518325,-3.9935913,10.402493,Control
11070,11070,11070,-428.85583,54.09926,-15.077952,31.30944,-31.933798,26.732872,-20.168627,20.29579,-19.353828,2.058482,4.8958635,-1.6284485,8.220637,Control
11071,11071,11071,-411.46396,41.13233,-11.842798,50.17695,-8.360674,14.480682,-19.570385,18.091112,-19.342688,-3.826279,-3.3034568,-9.354434,4.7240133,Control
11072,11072,11072,-392.9587,50.610264,-19.66793,29.655897,-26.453255,21.191973,-19.897835,10.293379,-17.980083,-0.8560843,-0.39189065,-3.3424268,7.9469833,Control
11073,11073,11073,-357.33633,81.63558,-24.808514,48.84257,-6.184633,11.440528,-29.498423,15.188291,-22.130854,-4.1596823,-5.8024187,-11.151998,6.6907153,Control
11074,11074,11074,-344.2154,86.29353,-29.797277,34.36082,-14.435709,23.131798,-21.238098,5.3162236,-29.81795,-3.2664843,0.10005082,-7.396814,4.7041473,Control
11075,11075,11075,-425.94162,46.17311,-5.6720395,41.940117,-17.607893,25.31871,-20.911768,16.636139,-16.054554,-1.7303226,-3.5537963,-7.1036696,7.567901,Control
11076,11076,11076,-438.18756,33.504482,-31.057652,61.368717,-21.375008,28.152811,-25.205517,23.31721,-14.476722,1.5310527,-2.9285393,-3.321645,8.315309,Control
11077,11077,11077,-345.93918,94.59768,-21.217196,32.808933,-18.362118,13.891836,-28.012493,11.200215,-23.79922,-1.8147476,1.0721968,-10.040101,3.9564571,Control
11078,11078,11078,-421.7304,43.217804,-18.200777,48.46919,-19.417795,30.39169,-23.723524,19.846453,-12.199848,8.051572,4.3205,-4.2752724,9.297585,Control
11079,11079,11079,-421.67874,60.273354,3.6860206,25.404152,-28.626593,27.004576,-20.713074,10.721198,-19.98249,1.1267124,2.9955044,-2.9787276,6.7234125,Control
11080,11080,11080,-423.07404,45.529716,-12.5705805,32.669113,-18.041512,23.869574,-23.334251,16.198133,-12.270671,3.4165049,1.1947238,-4.7788324,8.061632,Control
11081,11081,11081,-389.07318,55.402393,-17.455635,17.186665,-15.40544,29.934916,-17.691587,3.4247985,-18.778688,3.5681133,3.671985,-4.5556407,6.8867755,Control
11082,11082,11082,-433.0879,66.129875,-40.077248,45.7295,-33.742733,37.93603,-36.30375,24.250359,-16.235277,10.216332,2.1060112,-4.101801,8.964694,Control
11083,11083,11083,-447.92642,39.137974,-9.277035,49.293392,-21.469917,23.439314,-28.309475,22.326159,-14.047251,1.61431,-1.0885658,-5.5693974,7.0354867,Control
11084,11084,11084,-434.86713,41.77801,-7.2674146,25.055546,-22.338772,29.410337,-20.15199,14.886082,-11.360914,5.2662582,3.9358635,-1.8407745,9.203656,Control
11085,11085,11085,-416.64673,59.20982,-4.9374304,39.14874,-26.987068,17.960846,-23.192537,22.305784,-15.374122,-0.56150997,1.7829336,-2.0926583,10.013435,Control
11086,11086,11086,-431.10797,48.248005,-14.326324,24.91758,-22.206203,30.775791,-23.783756,13.890093,-15.695884,3.5954866,3.2357008,-2.8316917,7.546797,Control
11087,11087,11087,-442.7896,36.43936,-3.7124717,39.258442,-11.471084,31.833973,-21.592447,15.027435,-13.839092,1.1265259,-0.9851563,-5.375901,8.345091,Control
11088,11088,11088,-351.77313,73.11504,-14.801866,37.48573,-21.884974,11.615821,-15.123721,8.606432,-26.97155,-1.887371,4.7720995,-5.863449,5.9686203,Control
11089,11089,11089,-358.52878,83.24426,-18.68012,30.650383,-9.205641,23.831993,-21.173605,8.553671,-26.720118,-5.1317916,-1.0501025,-7.673052,5.2713566,Control
11090,11090,11090,-416.03674,54.556206,-16.682041,38.04427,-17.702072,20.482834,-25.663502,18.909805,-16.829048,1.6126916,0.9485366,-4.9248915,10.316273,Control
11091,11091,11091,-357.27878,92.52628,-20.342432,29.743938,-17.09137,20.748507,-25.284636,11.0443945,-25.07639,-3.1380465,-0.9819075,-9.30363,6.5217156,Control
11092,11092,11092,-407.1365,72.22727,-15.297911,34.25057,-31.717997,25.41077,-24.223673,17.565294,-21.781414,3.3864357,4.0964737,-2.4636314,10.148126,Control
11093,11093,11093,-351.40222,84.389336,-19.83065,30.682081,-12.606986,14.9386215,-24.947142,7.3006873,-23.20486,-2.8281574,1.6825838,-5.3208256,5.823838,Control
11094,11094,11094,-416.93527,58.228916,2.1445627,27.769491,-24.392609,23.232735,-18.364199,12.788453,-19.463833,1.0599858,1.3149492,-6.8344955,7.8286185,Control
11095,11095,11095,-346.9581,90.65802,-19.026754,26.448963,-22.62486,13.912543,-22.582325,10.855829,-23.024542,-1.808361,2.2185106,-7.1681485,3.7256217,Control
11096,11096,11096,-386.40015,46.70368,-15.578328,38.493397,-10.226655,19.329,-24.87866,7.1358237,-14.994637,3.833791,4.240803,-8.483668,0.26742378,Control
11097,11097,11097,-404.3493,43.567852,-24.522787,27.5447,-26.098219,17.517544,-17.63594,19.054842,-10.415081,0.057096418,0.6924436,-2.5204778,6.851818,Control
11098,11098,11098,-397.72287,53.1549,-34.966473,34.936405,-25.560766,35.772957,-24.656094,14.438896,-17.279892,7.008195,6.308842,-3.4746044,6.075936,Control
11099,11099,11099,-443.39847,33.708405,-4.17977,38.73755,-18.05624,28.256363,-20.037186,15.413172,-12.908601,1.4148805,-2.0535064,-4.508613,8.118588,Control
